"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT11"
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-27",,,"0.00","0.0","0.0","42","31","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-02-28",,,"0.00","0.0","0.0","54","31","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-01",,,"0.00","0.0","0.0","48","30","31",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-02",,,"0.00","0.0","0.0","55","31","34",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-03",,,"0.00","0.0","0.0","61","34","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-04",,,"0.00","0.0","0.0","53","26","29",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-05",,,"0.00","0.0","0.0","46","27","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-06",,,"0.00","0.0","0.0","64","37","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-07",,,"0.00","0.0","0.0","79","54","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-08",,,"0.00","0.0","0.0","78","42","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-09",,,"0.52","0.0","0.0","52","40","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-10",,,"0.20","0.0","0.0","43","33","35",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-11",,,"0.00","0.0","0.0","52","33","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-12",,,"0.40","0.0","0.0",,"28","30",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-13",,,"0.18","1.2","1.0","31","20","20",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-15",,,"0.00","0.0","0.0","62","28","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-16",,,"0.00","0.0","0.0","72","39","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-18",,,"0.00","0.0","0.0",,"42","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-19",,,"0.12","0.0","0.0","75","43","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-20",,,"0.00","0.0","0.0","77","52","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-21",,,"0.00","0.0","0.0","58","38","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-23",,,"0.00","0.0","0.0","70","39","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-24",,,"0.85","0.0","0.0","55","48","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-25",,,"0.25","0.0","0.0","58","45","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-27",,,"0.00","0.0","0.0","51","38","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-29",,,"0.00","0.0","0.0","39","24","25",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-30",,,"0.00","0.0","0.0","45","24","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-03-31",,,"0.00","0.0","0.0","62","40","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-01",,,"0.35","0.0","0.0","73","49","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-02",,,"0.00","0.0","0.0","55","37","41",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-03",,,"0.00","0.0","0.0","58","41","46",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-04",,,"0.00","0.0","0.0","59","33","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-05",,,"0.00","0.0","0.0","59","37","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-06",,,"1.40","0.0","0.0","54","43","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-08",,,"0.40","0.0","0.0","52","41","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-09",,,"0.00","0.0","0.0","63","38","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-10",,,"0.03","0.0","0.0","57","40","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-11",,,"0.00","0.0","0.0","59","42","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-12",,,"0.00","0.0","0.0","67","39","52",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-13",,,"0.00","0.0","0.0","78","51","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-14",,,"0.00","0.0","0.0","87","52","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-15",,,"0.00","0.0","0.0","84","44","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-17",,,"0.00","0.0","0.0","80","47","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-18",,,"0.00","0.0","0.0","55","40","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-19",,,"0.90","0.0","0.0",,"38","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-20",,,"0.03","0.0","0.0","52","37","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-22",,,"0.00","0.0","0.0","69","46","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-23",,,"0.00","0.0","0.0","74","47","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-24",,,"0.00","0.0","0.0","77","47","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-26",,,"0.00","0.0","0.0","70","54","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-27",,,"0.12","0.0","0.0","69","45","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-28",,,"0.00","0.0","0.0","60","37","38",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-29",,,"0.00","0.0","0.0","58","38","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-04-30",,,"0.00","0.0","0.0","65","35","45",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-01",,,"0.00","0.0","0.0","69","43","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-02",,,"0.02","0.0","0.0","65","51","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-03",,,"0.00","0.0","0.0","80","51","57","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-04",,,"1.10","0.0","0.0","73","57","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-06",,,"0.04","0.0","0.0","66","58","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-08",,,"0.50","0.0","0.0","53","42","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-10",,,"0.00","0.0","0.0","69","39","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-11",,,"0.00","0.0","0.0","73","45","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-13",,,"0.17","0.0","0.0","74","60","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-14",,,"0.00","0.0","0.0","77","63","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-15",,,"0.10","0.0","0.0","71","64","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-16",,,"0.08","0.0","0.0","84","64","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-17",,,"0.21","0.0","0.0","84","53","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-18",,,"0.00","0.0","0.0","82","52","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-19",,,"0.11","0.0","0.0","75","59","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-20",,,"0.00","0.0","0.0","84","61","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-24",,,"0.45","0.0","0.0","72","57","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-25",,,"0.00","0.0","0.0","65","59","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-26",,,"0.00","0.0","0.0","72","60","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-27",,,"0.00","0.0","0.0","72","61","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-28",,,"0.50","0.0","0.0","78","61","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-29",,,"0.00","0.0","0.0","77","59","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-30",,,"0.00","0.0","0.0","82","63","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-05-31",,,"0.00","0.0","0.0","91","67","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-01",,,"0.00","0.0","0.0","93","69","79",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-02",,,"0.00","0.0","0.0","91","69","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-03",,,"0.90","0.0","0.0","92","64","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-04",,,"0.00","0.0","0.0","77","57","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-05",,,"0.00","0.0","0.0","83","59","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-07",,,"0.00","0.0","0.0","82","62","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-08",,,"0.21","0.0","0.0","79","62","66","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-09",,,"0.70","0.0","0.0","88","66","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-10",,,"0.00","0.0","0.0","81","56","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-11",,,"0.10","0.0","0.0","80","57","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-12",,,"0.10","0.0","0.0","70","63","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-13",,,"0.00","0.0","0.0","83","64","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-16",,,"0.03","0.0","0.0","90","73","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-17",,,"0.00","0.0","0.0","86","70","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-18",,,"0.00","0.0","0.0",,"56","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-19",,,"0.00","0.0","0.0","75","53","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-20",,,"0.00","0.0","0.0","77","52","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-21",,,"0.00","0.0","0.0","80","57","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-22",,,"0.00","0.0","0.0","85","62","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-23",,,"2.00","0.0","0.0",,"60","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-24",,,"0.10","0.0","0.0","71","61","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-25",,,"0.00","0.0","0.0","82","65","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-26",,,"0.00","0.0","0.0","89","71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-27",,,"0.00","0.0","0.0","90","72","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-28",,,"0.00","0.0","0.0","81","57","59",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-29",,,"0.00","0.0","0.0","80","59","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-06-30",,,"0.00","0.0","0.0","87","59","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-01",,,"0.00","0.0","0.0","91","72","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-02",,,"0.00","0.0","0.0","92","74","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-03",,,"2.25","0.0","0.0","90","71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-04",,,"0.00","0.0","0.0","90","64","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-05",,,"0.00","0.0","0.0","90","64","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-06",,,"0.35","0.0","0.0","87","71","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-07",,,"0.60","0.0","0.0","91","71","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-08",,,"0.00","0.0","0.0","91","69","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-09",,,"2.00","0.0","0.0","91","69","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-10",,,"0.10","0.0","0.0","73","68","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-11",,,"0.00","0.0","0.0","83","62","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-12",,,"0.00","0.0","0.0","84","64","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-13",,,"0.40","0.0","0.0","92","68","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-14",,,"0.00","0.0","0.0","91","67","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-15",,,"0.00","0.0","0.0","87","68","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-16",,,"0.00","0.0","0.0","87","69","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-17",,,"0.60","0.0","0.0","86","71","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-18",,,"0.00","0.0","0.0","86","72","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-19",,,"0.00","0.0","0.0","92","72","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-20",,,"0.00","0.0","0.0","89","72","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-21",,,"0.00","0.0","0.0","93","73","77",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-22",,,"0.00","0.0","0.0","93","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-23",,,"0.00","0.0","0.0","94","72","85",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-24",,,"0.00","0.0","0.0","96","70","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-25",,,"0.00","0.0","0.0","97","70","81",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-26",,,"0.36","0.0","0.0","91","73","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-27",,,"0.00","0.0","0.0","77","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-28",,,"0.00","0.0","0.0","88","73","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-29",,,"0.40","0.0","0.0","91","70","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-30",,,"0.13","0.0","0.0","85","70","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-07-31",,,"0.00","0.0","0.0","86","68","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-01",,,"0.20","0.0","0.0","86","68","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-02",,,"0.53","0.0","0.0","86","71","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-03",,,"0.00","0.0","0.0","89","69","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-04",,,"0.00","0.0","0.0","92","73","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-05",,,"1.10","0.0","0.0","97","72","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-06",,,"0.81","0.0","0.0","92","71","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-07",,,"0.00","0.0","0.0","92","71","75",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-08",,,"0.00","0.0","0.0","92","75","78",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-09",,,"0.04","0.0","0.0","91","73","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-10",,,"0.00","0.0","0.0","96","74","76",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-11",,,"0.60","0.0","0.0","96","71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-12",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-13",,,"0.00","0.0","0.0","85","58","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-14",,,"0.00","0.0","0.0","83","58","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-15",,,"0.16","0.0","0.0","84","63","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-16",,,"0.00","0.0","0.0","78","65","65",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-17",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-18",,,"0.06","0.0","0.0","83","60","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-19",,,"0.00","0.0","0.0","83","60","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-20",,,"0.00","0.0","0.0","88","65","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-21",,,"0.00","0.0","0.0","88","68","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-22",,,"0.31","0.0","0.0","80","71","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-23",,,"0.60","0.0","0.0","86","66","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-24",,,"0.00","0.0","0.0","86","64","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-25",,,"0.00","0.0","0.0","86","67","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-26",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-27",,,"0.00","0.0","0.0","89","70","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-28",,,"0.00","0.0","0.0","88","69","73",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-29",,,"0.00","0.0","0.0","90","73","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-30",,,"0.00","0.0","0.0","90","74","74",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-08-31",,,"0.02","0.0","0.0","93","71","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-01",,,"0.00","0.0","0.0","93","61","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-02",,,"0.00","0.0","0.0","86","62","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-03",,,"0.00","0.0","0.0","85","62","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-04",,,"0.00","0.0","0.0","86","67","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-05",,,"0.00","0.0","0.0","89","71","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-06",,,"0.95","0.0","0.0","86","70","71",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-07",,,"0.20","0.0","0.0","86","69","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-08",,,"0.00","0.0","0.0","74","67","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-09",,,"0.00","0.0","0.0","78","64","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-10",,,"0.00","0.0","0.0","81","60","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-11",,,"0.85","0.0","0.0","80","60","70",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-12",,,"0.40","0.0","0.0","81","60","72",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-13",,,"0.16","0.0","0.0","84","68","68",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-14",,,"0.00","0.0","0.0","80","58","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-15",,,"0.00","0.0","0.0","78","60","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-16",,,"0.00","0.0","0.0","82","55","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-17",,,"0.00","0.0","0.0","78","56","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-18",,,"0.00","0.0","0.0","82","56","60",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-19",,,"0.00","0.0","0.0","84","60","64",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-20",,,"0.00","0.0","0.0","86","64","66",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-21",,,"0.00","0.0","0.0","82","60","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-22",,,"0.00","0.0","0.0","85","61","69",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-23",,,"0.00","0.0","0.0","70","50","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-24",,,"0.00","0.0","0.0","67","47","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-25",,,"0.00","0.0","0.0","69","48","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-26",,,"0.00","0.0","0.0","78","47","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-27",,,"0.00","0.0","0.0","77","52","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-28",,,"0.00","0.0","0.0","71","46","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-29",,,"0.00","0.0","0.0","67","46","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-09-30",,,"0.00","0.0","0.0","68","51","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-01",,,"0.90","0.0","0.0","61","53","56",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-02",,,"0.45","0.0","0.0","61","56","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-03",,,"0.58","0.0","0.0","58","47","47",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-04",,,"0.50","0.0","0.0","55","47","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-05",,,"0.27","0.0","0.0","52","48","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-06",,,"0.03","0.0","0.0","66","49","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-07",,,"0.00","0.0","0.0","74","47","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-08",,,"0.00","0.0","0.0","79","46","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-09",,,"0.00","0.0","0.0","65","43","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-10",,,"0.00","0.0","0.0","64","37","40","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-11",,,"0.00","0.0","0.0","68","38","43","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-12",,,"0.00","0.0","0.0","74","43","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-13",,,"0.23","0.0","0.0","72","48","62",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-14",,,"0.60","0.0","0.0","69","53","54",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-15",,,"0.00","0.0","0.0","69","44","47","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-16",,,"0.00","0.0","0.0","76","47","51",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-17",,,"0.00","0.0","0.0","72","51","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-18",,,"0.00","0.0","0.0","70","42","42",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-19",,,"0.00","0.0","0.0","54","37","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-20",,,"0.00","0.0","0.0","58","36","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-21",,,,"0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-22",,,"0.00","0.0","0.0","65","36","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-23",,,"0.00","0.0","0.0","69","38","43",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-24",,,"0.25","0.0","0.0","69","39","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-25",,,"0.03","0.0","0.0","64","57","58",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-26",,,"0.00","0.0","0.0","63","56","57",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-27",,,"0.00","0.0","0.0","67","51","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-28",,,"0.00","0.0","0.0","65","39","39",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-29",,,"0.00","0.0","0.0","65","39","40",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-30",,,"0.00","0.0","0.0","65","36","37",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-10-31",,,"0.00","0.0","0.0","63","37","53",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-01",,,"0.20","0.0","0.0","66","53","56","    1",,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-02",,,"0.00","0.0","0.0","73","49","50",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-03",,,"0.00","0.0","0.0","67","50","55",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-04",,,"0.00","0.0","0.0","70","45","49",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-05",,,"0.00","0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-06",,,"0.06","0.0","0.0","80","49","67",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-07",,,"0.00","0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-08",,,"0.00","0.0","0.0","77","47","48",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-09",,,"0.00","0.0","0.0",,,,,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-10",,,"0.00","0.0","0.0","59","37","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-11",,,"0.10","0.0","0.0","64","44","61",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-12",,,"0.69","0.0","0.0","72","61","63",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-13",,,"0.00","0.0","0.0","71","43","44",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-14",,,"0.07","0.0","0.0","49","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-15",,,"0.00","0.0","0.0","48","32","33",,,
"USC00182325","DALECARLIA RESERVOIR, MD US","2022-11-16",,,"1.35","0.0","0.0","42","33","39",,,
